points_last_5,minutes_per_game_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,saves_last_5,influence_last_5,player_price_diff_last_5,player_price,saves_per_game_last_5,xG_conceded_per_game_last_5,xG_conceded_sum_last_5,home_away_current,fdr_current,actual_gw_points
20,90.0,2,2,5,0,0,5,93870,185550,12,94.0,0.0,4.6,2.4,0.97,4.85,0,5,2
8,90.0,0,0,14,0,0,5,58415,676639,14,119.4,0.0,4.9,2.8,1.77,8.86,1,3,2
9,90.0,0,0,12,1,0,5,75891,777746,15,115.8,-0.2,4.8,3.0,1.68,8.38,1,4,15
23,90.0,1,3,8,1,0,5,76308,648747,15,137.8,-0.2,4.8,3.0,1.6,8.0,0,2,6
27,90.0,2,3,5,1,0,5,192272,471072,13,124.6,-0.1,4.8,2.6,1.41,7.03,1,3,2
27,90.0,2,3,3,1,0,5,263473,285371,11,116.6,-0.1,4.8,2.2,1.23,6.17,0,1,2
27,90.0,2,3,3,1,0,5,338146,226026,11,116.2,0.0,4.9,2.2,1.25,6.25,0,2,11
36,90.0,3,6,2,0,0,5,342431,168510,14,143.8,0.1,4.9,2.8,1.23,6.13,1,3,6
27,90.0,3,3,2,0,0,5,387077,143392,13,115.8,0.1,4.9,2.6,1.04,5.18,0,3,0
21,90.0,2,3,6,0,0,5,279472,150226,12,113.2,0.1,4.9,2.4,0.93,4.66,1,3,6
25,90.0,3,3,5,0,0,5,223717,169677,12,109.8,0.1,4.9,2.4,0.84,4.18,0,5,8
31,90.0,4,5,4,1,0,5,154203,199403,16,141.6,0.0,4.9,3.2,0.93,4.66,1,3,7
27,90.0,4,3,4,2,0,5,192194,177254,14,120.2,0.0,4.9,2.8,0.94,4.69,0,4,9
30,90.0,3,4,5,2,0,5,246497,169250,16,160.0,0.0,4.9,3.2,1.14,5.68,1,4,1
31,90.0,3,4,3,3,0,5,472016,153540,20,187.0,0.1,5.0,4.0,1.29,6.43,0,3,4
29,90.0,2,4,4,3,0,5,559188,171654,25,217.4,0.1,5.0,5.0,1.5,7.49,1,3,1
22,90.0,1,2,5,3,0,5,647702,168977,22,189.6,0.1,5.0,4.4,1.5,7.48,1,2,2
17,90.0,0,1,7,2,0,5,618489,211537,21,193.0,0.1,5.0,4.2,1.55,7.74,0,3,5
13,90.0,1,0,6,3,0,5,602199,235294,18,150.0,0.1,5.0,3.6,1.28,6.38,1,1,9
21,90.0,2,0,4,2,0,5,808531,241906,14,140.6,0.1,5.1,2.8,1.05,5.23,1,5,1
18,90.0,2,0,5,2,0,5,1155361,202218,9,100.6,0.1,5.1,1.8,0.81,4.04,0,3,3
20,90.0,2,0,5,1,0,5,1106628,228948,12,119.8,0.1,5.1,2.4,0.91,4.55,1,2,1
19,90.0,2,0,5,1,0,5,1142816,189576,10,100.0,0.1,5.1,2.0,0.77,3.84,0,3,2
16,90.0,1,0,6,0,0,5,1101790,186651,11,104.8,0.1,5.1,2.2,0.92,4.59,0,3,2
9,90.0,0,0,7,0,0,5,702013,202221,12,95.8,0.0,5.1,2.4,1.01,5.03,1,2,3
11,90.0,0,0,6,0,0,5,300700,219359,15,124.8,0.0,5.1,3.0,1.04,5.21,0,5,3
11,90.0,0,0,6,0,0,5,254632,405013,13,108.6,0.0,5.1,2.6,0.99,4.96,1,5,3
13,90.0,0,0,5,0,0,5,197818,506820,15,122.4,0.0,5.1,3.0,1.27,6.34,0,4,9
20,90.0,1,2,4,0,0,5,156635,535859,18,150.0,0.0,5.1,3.6,1.08,5.38,1,4,1
19,90.0,1,2,5,1,0,5,111461,572289,20,157.8,0.0,5.1,4.0,1.33,6.65,0,4,4
20,90.0,1,2,5,1,0,5,121235,565634,21,159.2,0.0,5.1,4.2,1.34,6.7,1,2,2
19,90.0,1,2,6,1,0,5,272189,314604,21,161.0,0.0,5.1,4.2,1.22,6.08,0,3,3
19,90.0,1,2,6,1,0,5,298599,231581,23,170.4,0.0,5.1,4.6,1.02,5.08,1,1,6
16,90.0,1,0,6,1,0,5,380933,172061,20,147.4,0.0,5.1,4.0,1.15,5.77,0,4,11
13,90.0,0,0,5,1,0,5,108394,113004,16,127.2,0.0,5.0,3.2,1.16,5.79,0,4,5
15,90.0,1,0,4,2,0,5,116655,140797,13,102.2,0.0,5.0,2.6,0.83,4.16,0,4,2
14,90.0,1,0,6,2,0,5,79428,145787,14,109.8,0.0,5.0,2.8,1.02,5.12,1,3,5
16,90.0,1,0,8,2,0,5,41224,122443,15,131.2,0.0,5.0,3.0,1.27,6.35,0,3,3
17,90.0,1,0,8,2,0,5,41997,88404,17,150.4,0.0,5.0,3.4,1.28,6.38,1,3,2
17,90.0,1,0,8,1,0,5,50648,76084,14,137.2,0.0,5.0,2.8,1.09,5.43,0,3,9
21,90.0,1,2,8,0,0,5,59145,56940,17,160.6,0.0,5.0,3.4,1.23,6.15,1,3,0
19,90.0,1,2,9,0,0,5,69630,47327,14,139.0,0.0,5.0,2.8,1.18,5.9,0,3,2
16,90.0,1,2,7,0,0,5,64350,52991,12,110.2,0.0,5.0,2.4,0.97,4.87,1,3,2
15,90.0,1,2,7,0,0,5,55790,55055,10,93.0,0.0,5.0,2.0,1.08,5.42,1,5,3
16,90.0,1,2,7,0,0,5,43454,60427,12,104.2,0.0,5.0,2.4,1.37,6.86,0,5,1
8,90.0,0,0,9,0,0,5,32128,64544,10,98.0,0.0,5.0,2.0,1.49,7.47,1,1,6
14,90.0,1,0,5,0,0,5,59332,60116,10,102.4,0.0,5.0,2.0,1.28,6.41,0,4,4
16,90.0,1,0,5,0,0,5,64790,64873,15,133.8,0.0,5.0,3.0,1.38,6.88,1,3,3
17,90.0,1,0,6,0,0,5,86202,65104,19,162.8,0.0,5.0,3.8,1.5,7.52,1,2,1
15,90.0,1,0,7,0,0,5,156941,72212,17,147.6,0.0,5.0,3.4,1.42,7.08,0,2,1
15,90.0,1,0,8,0,0,5,185049,81883,15,122.4,0.0,5.0,3.0,1.18,5.9,0,1,7
16,90.0,1,0,8,0,0,5,155746,97022,19,145.8,0.0,5.0,3.8,1.22,6.11,1,2,2
14,90.0,1,0,8,0,0,5,153680,105060,12,97.0,0.0,5.0,2.4,1.05,5.24,0,4,2
13,90.0,1,0,7,1,0,5,127250,120117,9,74.8,0.0,5.0,1.8,0.8,4.01,1,4,2
14,90.0,1,0,6,1,0,5,61693,113115,9,79.6,0.0,5.0,1.8,0.57,2.84,1,3,2
15,90.0,1,0,5,1,0,5,36973,98127,13,108.8,0.0,5.0,2.6,0.64,3.18,0,3,3
11,90.0,0,0,6,1,0,5,34034,84233,12,106.2,0.0,5.0,2.4,0.8,4.02,0,3,1
10,90.0,0,0,7,1,0,5,33972,67492,14,124.0,0.0,5.0,2.8,1.06,5.31,1,2,13
21,90.0,1,3,6,0,0,5,35656,54420,15,126.8,0.0,5.0,3.0,1.1,5.51,0,5,2
21,90.0,1,3,7,0,0,5,37958,54128,17,136.2,0.0,5.0,3.4,1.49,7.47,1,5,1
20,90.0,1,3,7,1,0,5,31900,55873,17,141.4,0.0,5.0,3.4,1.54,7.68,0,3,2
19,90.0,1,3,7,1,0,5,27577,53595,15,128.8,0.0,5.0,3.0,1.57,7.83,1,3,2
20,90.0,1,3,7,1,0,5,25937,49778,18,144.6,0.0,5.0,3.6,1.44,7.19,0,1,2
9,90.0,0,0,8,1,0,5,124505,45095,16,133.0,0.0,5.0,3.2,1.37,6.87,0,4,2
9,90.0,0,0,7,1,0,5,118391,53898,15,131.0,0.0,5.0,3.0,1.09,5.45,1,3,2
10,90.0,0,0,8,0,0,5,126756,56700,15,129.4,0.0,5.0,3.0,1.01,5.07,0,3,6
14,90.0,0,0,9,1,0,5,124116,62881,16,156.8,0.0,5.0,3.2,1.3,6.48,1,4,2
2,90.0,0,0,2,0,0,1,6608,9760,3,28.2,0.0,4.5,3.0,2.65,2.65,1,3,0
0,0.0,0,0,0,0,0,0,6839,11527,0,0.0,-0.1,4.4,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,4167,10887,0,0.0,-0.1,4.4,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,1900,8508,0,0.0,-0.1,4.4,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,1479,6163,0,0.0,-0.1,4.4,0.0,0.0,0.0,1,1,0
0,0.0,0,0,0,0,0,0,1239,4595,0,0.0,-0.1,4.4,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,1084,3386,0,0.0,0.0,4.4,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,881,2876,0,0.0,0.0,4.4,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,730,2449,0,0.0,0.0,4.4,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,774,2367,0,0.0,-0.1,4.3,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,759,2122,0,0.0,-0.1,4.3,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,1033,1996,0,0.0,-0.1,4.3,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,1188,1912,0,0.0,-0.1,4.3,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,1103,2243,0,0.0,-0.1,4.3,0.0,0.0,0.0,1,3,9
9,90.0,1,2,0,0,0,1,1033,2278,4,28.4,0.0,4.3,4.0,2.0,2.0,0,3,1
10,90.0,1,2,2,0,0,2,4272,2751,6,46.2,0.0,4.3,3.0,2.12,4.24,1,3,2
12,90.0,1,2,4,0,0,3,6097,3389,9,68.4,0.0,4.3,3.0,1.74,5.21,1,4,0
12,90.0,1,2,10,0,0,4,6495,3801,12,96.0,0.0,4.3,3.0,2.06,8.24,0,5,0
12,90.0,1,2,14,0,0,5,7865,4147,14,111.2,0.0,4.3,2.8,2.04,10.22,1,1,0
3,90.0,0,0,14,0,0,4,11880,4877,10,82.8,0.0,4.3,2.5,2.05,8.22,0,4,0
2,90.0,0,0,12,0,0,3,8717,7648,8,65.0,0.0,4.3,2.67,1.99,5.98,1,2,0
0,90.0,0,0,10,0,0,2,6619,8359,5,42.8,0.0,4.3,2.5,2.5,5.01,0,3,0
0,90.0,0,0,4,0,0,1,5995,8405,2,15.2,0.0,4.3,2.0,1.98,1.98,0,3,0
0,0.0,0,0,0,0,0,0,5009,8173,0,0.0,0.0,4.3,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,1422,7547,0,0.0,0.0,4.3,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,1436,4536,0,0.0,0.0,4.3,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,1447,3110,0,0.0,0.0,4.3,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,1484,2713,0,0.0,0.0,4.3,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,1087,2294,0,0.0,0.0,4.3,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,646,1974,0,0.0,0.0,4.3,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,488,1562,0,0.0,0.0,4.3,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,524,1395,0,0.0,0.0,4.3,0.0,0.0,0.0,0,1,0
0,0.0,0,0,0,0,0,0,561,1094,0,0.0,0.0,4.3,0.0,0.0,0.0,1,2,2
16,90.0,1,3,6,0,0,4,45424,21713,12,95.6,0.0,4.4,3.0,2.11,8.44,1,3,1
17,90.0,1,3,8,0,0,5,78844,36313,13,102.4,-0.1,4.4,2.6,1.85,9.26,0,2,2
19,90.0,1,3,8,0,0,5,105991,37688,20,148.6,-0.1,4.4,4.0,1.94,9.71,1,3,3
19,90.0,1,3,9,0,0,5,125586,41100,23,161.8,0.0,4.4,4.6,2.1,10.5,0,3,2
10,90.0,0,0,13,0,0,5,124055,43186,24,169.2,0.0,4.4,4.8,2.59,12.95,1,1,2
10,90.0,0,0,13,1,0,5,97025,45394,26,175.2,0.0,4.4,5.2,2.4,12.01,0,3,3
12,90.0,0,0,12,1,0,5,64686,42147,30,208.8,0.0,4.4,6.0,2.6,13.01,1,2,3
13,90.0,0,0,9,1,0,5,40550,39998,25,182.2,0.0,4.4,5.0,2.0,10.02,0,4,3
13,90.0,0,0,8,1,0,5,23023,36004,23,173.8,0.0,4.4,4.6,1.99,9.96,1,3,2
13,90.0,0,0,5,1,0,5,21893,33270,18,145.8,0.0,4.4,3.6,1.5,7.49,1,3,2
13,90.0,0,0,6,0,0,5,20239,29275,18,143.0,0.0,4.4,3.6,1.84,9.22,0,3,5
15,90.0,0,2,6,0,0,5,26336,23479,18,145.4,0.0,4.4,3.6,1.73,8.67,1,4,1
13,90.0,0,2,9,0,0,5,29651,23027,18,145.8,0.0,4.4,3.6,2.04,10.2,0,5,3
13,90.0,0,2,9,0,0,5,25869,30921,18,142.6,0.0,4.4,3.6,2.09,10.46,1,3,0
11,90.0,0,2,8,0,0,4,21555,32445,16,119.4,0.0,4.4,4.0,2.2,8.82,0,3,0
9,90.0,0,2,6,0,0,3,21359,37678,12,96.8,0.0,4.4,4.0,1.85,5.54,1,3,0
4,90.0,0,0,5,0,0,2,16587,40800,7,54.0,0.0,4.4,3.5,2.13,4.27,1,4,0
3,90.0,0,0,1,0,0,1,10397,42275,4,30.2,0.0,4.4,4.0,1.94,1.94,0,5,0
0,0.0,0,0,0,0,0,0,10990,37618,0,0.0,0.0,4.4,0.0,0.0,0.0,1,1,1
1,90.0,0,0,2,0,0,1,12211,37889,2,20.6,0.0,4.4,2.0,0.91,0.91,0,4,0
1,90.0,0,0,2,0,0,1,11461,32737,2,20.6,0.0,4.4,2.0,0.91,0.91,1,2,0
1,90.0,0,0,2,0,0,1,9248,29564,2,20.6,0.0,4.4,2.0,0.91,0.91,0,3,0
1,90.0,0,0,2,0,0,1,8931,26106,2,20.6,0.0,4.4,2.0,0.91,0.91,0,3,0
1,90.0,0,0,2,0,0,1,7563,24683,2,20.6,0.0,4.4,2.0,0.91,0.91,1,4,0
0,0.0,0,0,0,0,0,0,4217,23796,0,0.0,0.0,4.4,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,2222,24177,0,0.0,0.0,4.4,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,2612,21465,0,0.0,0.0,4.4,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,2499,21556,0,0.0,0.0,4.4,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,1979,19510,0,0.0,0.0,4.4,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,2000,16486,0,0.0,0.0,4.4,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,1074,13250,0,0.0,0.0,4.4,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,674,11875,0,0.0,0.0,4.4,0.0,0.0,0.0,0,1,0
0,0.0,0,0,0,0,0,0,750,9503,0,0.0,0.0,4.4,0.0,0.0,0.0,1,2,0
9,90.0,0,0,13,0,0,5,6978,2007,17,152.4,0.0,4.5,3.4,1.93,9.63,0,3,3
8,90.0,0,0,13,0,0,5,7914,3011,16,141.2,0.0,4.5,3.2,1.82,9.08,1,3,1
9,90.0,0,0,11,1,0,5,7601,3583,18,151.0,0.0,4.5,3.6,2.02,10.08,0,4,2
9,90.0,0,0,10,2,0,5,7230,5533,22,161.4,0.0,4.5,4.4,2.33,11.63,1,5,1
7,90.0,0,0,13,2,0,5,6028,5703,22,154.8,0.0,4.5,4.4,2.18,10.92,0,4,1
8,90.0,0,0,12,2,0,5,5776,5451,22,147.4,0.0,4.5,4.4,2.45,12.25,0,3,1
6,90.0,0,0,13,2,0,5,6259,5043,18,127.4,0.0,4.5,3.6,2.19,10.93,1,3,3
8,90.0,0,0,12,1,0,5,6177,5338,18,134.4,0.0,4.5,3.6,1.93,9.63,0,1,1
7,90.0,0,0,12,0,0,5,9034,3715,11,96.4,0.0,4.5,2.2,1.63,8.16,1,2,0
11,90.0,0,0,8,0,0,5,26323,19549,18,165.2,0.0,4.5,3.6,1.64,8.21,0,5,4
12,90.0,0,0,11,0,0,5,28635,26476,26,213.2,0.0,4.5,5.2,2.32,11.58,1,3,6
16,90.0,1,0,9,0,0,5,46639,28689,24,193.4,0.0,4.5,4.8,2.39,11.96,0,1,3
17,90.0,1,0,9,0,0,5,69242,30211,27,212.8,0.0,4.5,5.4,2.51,12.56,1,4,1
17,90.0,1,0,10,0,0,5,68055,30333,27,208.8,0.0,4.5,5.4,2.35,11.74,0,2,2
16,90.0,1,0,10,0,0,5,72321,32731,24,180.4,0.0,4.5,4.8,2.33,11.64,0,3,1
13,90.0,1,0,9,0,0,5,71437,37543,12,101.4,0.0,4.5,2.4,1.55,7.74,1,3,2
9,90.0,0,0,11,0,0,5,47940,39274,14,119.6,0.0,4.5,2.8,1.67,8.33,0,3,0
6,90.0,0,0,13,0,0,5,22730,34781,10,87.6,0.0,4.5,2.0,1.72,8.58,1,2,4
9,90.0,0,0,11,0,0,5,18371,34987,15,122.4,0.0,4.5,3.0,1.99,9.95,1,3,2
9,90.0,0,0,12,0,0,5,12169,32096,19,144.6,0.0,4.5,3.8,2.1,10.49,0,4,2
10,81.0,0,0,10,0,0,5,14727,24964,22,158.2,0.0,4.5,4.4,2.26,11.29,1,3,0
8,78.75,0,0,8,0,0,4,12658,26496,18,122.8,0.0,4.5,4.5,2.14,8.54,0,5,0
8,75.0,0,0,4,0,0,3,10489,29627,16,107.4,0.0,4.5,5.33,2.05,6.14,1,4,0
4,67.5,0,0,3,0,0,2,8793,32760,9,54.0,0.0,4.5,4.5,1.52,3.04,0,4,0
2,45.0,0,0,1,0,0,1,5487,37795,4,24.2,0.0,4.5,4.0,1.5,1.5,1,3,0
0,0.0,0,0,0,0,0,0,1598,38848,0,0.0,0.0,4.5,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,1201,33277,0,0.0,0.0,4.5,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,1072,29019,0,0.0,-0.1,4.4,0.0,0.0,0.0,0,3,1
1,90.0,0,0,4,0,0,1,1054,21698,3,24.2,-0.1,4.4,3.0,2.46,2.46,1,5,2
3,90.0,0,0,6,0,0,2,2785,14249,6,53.0,-0.1,4.4,3.0,1.92,3.84,1,3,1
4,90.0,0,0,10,0,0,3,3406,10232,9,77.2,-0.1,4.4,3.0,1.79,5.36,0,2,1
5,90.0,0,0,12,0,0,4,3568,8342,10,88.0,-0.1,4.4,2.5,1.67,6.69,0,4,10
15,90.0,0,1,13,0,0,5,3905,6171,17,159.8,0.0,4.4,3.4,1.69,8.47,1,2,1
15,90.0,0,1,12,0,0,5,5179,4865,16,151.6,0.0,4.4,3.2,1.36,6.79,0,4,2
15,90.0,0,1,12,0,0,5,5515,5621,16,141.2,0.0,4.4,3.2,1.53,7.65,1,4,1
15,90.0,0,1,11,0,0,5,5717,5703,15,133.8,0.0,4.4,3.0,1.88,9.39,0,3,1
15,90.0,0,1,11,1,0,5,6880,5699,19,159.6,0.0,4.4,3.8,2.39,11.97,1,5,4
9,90.0,0,0,11,1,0,5,6961,6739,19,140.6,0.0,4.4,3.8,2.55,12.76,0,3,1
9,90.0,0,0,11,1,0,5,6868,7024,19,136.8,0.0,4.4,3.8,2.8,14.0,1,1,0
7,90.0,0,0,9,1,0,4,6454,7787,16,118.4,0.0,4.4,4.0,2.94,11.76,0,4,0
6,90.0,0,0,6,1,0,3,5640,7914,14,101.6,0.0,4.4,4.67,2.83,8.5,1,2,0
5,90.0,0,0,4,0,0,2,4091,7871,9,65.0,0.0,4.4,4.5,2.3,4.59,0,3,0
0,0.0,0,0,0,0,0,0,1634,1668,0,0.0,0.0,4.0,0.0,0.0,0.0,0,5,0
0,0.0,0,0,0,0,0,0,2411,2548,0,0.0,0.0,4.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,2444,2510,0,0.0,0.0,4.0,0.0,0.0,0.0,0,1,0
0,0.0,0,0,0,0,0,0,2100,2308,0,0.0,0.0,4.0,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,1682,1799,0,0.0,0.0,4.0,0.0,0.0,0.0,0,2,0
0,0.0,0,0,0,0,0,0,1588,1737,0,0.0,0.0,4.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,971,1040,0,0.0,0.0,4.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,834,1072,0,0.0,0.0,4.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,753,922,0,0.0,0.0,4.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,657,969,0,0.0,0.0,4.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,550,935,0,0.0,0.0,4.0,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,578,885,0,0.0,0.0,4.0,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,499,800,0,0.0,0.0,4.0,0.0,0.0,0.0,0,5,2
2,90.0,0,0,3,0,0,1,484,818,4,40.8,0.0,4.0,4.0,1.91,1.91,1,4,2
4,90.0,0,0,5,0,0,2,6994,1188,7,65.2,0.0,4.0,3.5,1.59,3.18,0,4,2
6,90.0,0,0,7,0,0,3,25277,5553,10,84.0,0.0,4.0,3.33,1.58,4.74,1,3,1
7,90.0,0,0,9,0,0,4,39908,10442,12,105.8,0.0,4.0,3.0,1.64,6.56,1,3,1
8,90.0,0,0,11,0,0,5,47855,12092,12,109.4,0.0,4.0,2.4,1.75,8.75,0,3,2
8,90.0,0,0,9,1,0,5,56672,16253,13,100.0,0.0,4.0,2.6,1.58,7.88,0,3,0
6,90.0,0,0,7,1,0,4,68573,18674,10,75.6,0.0,4.0,2.5,1.65,6.61,1,5,0
4,90.0,0,0,5,1,0,3,55940,18956,7,56.8,0.0,4.0,2.33,1.68,5.05,1,3,0
3,90.0,0,0,3,1,0,2,42846,17503,5,35.0,0.0,4.0,2.5,1.62,3.23,0,2,0
2,90.0,0,0,1,1,0,1,36134,19008,5,31.4,0.0,4.0,5.0,1.04,1.04,0,4,0
0,0.0,0,0,0,0,0,0,28267,17842,0,0.0,0.0,4.0,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,10377,17817,0,0.0,0.0,4.0,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,5343,17211,0,0.0,0.0,4.0,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,3892,16174,0,0.0,0.0,4.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,2863,15106,0,0.0,0.0,4.0,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,2141,15045,0,0.0,0.0,4.0,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,1755,14326,0,0.0,0.0,4.0,0.0,0.0,0.0,1,1,6
6,90.0,1,0,0,0,0,1,3917,11925,2,20.0,0.0,4.0,2.0,0.53,0.53,0,4,1
7,90.0,1,0,2,0,0,2,8047,12073,4,40.2,0.0,4.0,2.0,0.92,1.84,1,2,6
13,90.0,2,0,2,0,0,3,15357,10970,6,56.2,0.0,4.0,2.0,1.08,3.25,0,3,2
23,90.0,3,2,1,0,0,4,493492,422103,9,80.0,0.0,5.5,2.25,0.65,2.61,0,3,2
18,90.0,2,1,2,0,0,4,506703,726392,9,82.8,0.0,5.5,2.25,0.7,2.79,0,3,10
22,87.0,2,4,2,0,0,4,494251,726131,11,92.0,0.0,5.5,2.75,0.73,2.93,1,3,0
14,86.0,1,3,2,0,0,3,432684,871152,8,65.6,0.0,5.5,2.67,0.52,1.57,0,5,0
12,84.0,1,3,1,0,0,2,113636,859156,6,46.8,-0.1,5.4,3.0,0.56,1.13,1,3,0
12,84.0,1,3,1,0,0,2,48413,731212,6,46.8,-0.1,5.4,3.0,0.56,1.13,1,3,0
10,78.0,1,3,0,0,0,1,35662,463666,4,25.6,-0.1,5.4,4.0,0.5,0.5,0,1,0
0,0.0,0,0,0,0,0,0,6270,444945,0,0.0,-0.1,5.4,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,5599,228764,0,0.0,-0.1,5.4,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,6906,163472,0,0.0,0.0,5.4,0.0,0.0,0.0,1,3,1
1,90.0,0,0,2,0,0,1,86980,107834,1,13.0,0.0,5.4,1.0,1.22,1.22,0,3,1
2,90.0,0,0,5,0,0,2,127132,85994,3,31.2,0.0,5.4,1.5,1.23,2.47,1,1,2
4,90.0,0,0,6,0,0,3,201406,74847,3,34.6,0.0,5.4,1.0,0.94,2.81,0,2,6
10,90.0,1,0,6,0,0,4,240179,81459,4,41.6,0.0,5.4,1.0,0.79,3.17,1,2,1
11,90.0,1,0,8,0,0,5,299653,94109,6,59.0,0.0,5.4,1.2,0.84,4.22,0,4,2
12,90.0,1,0,7,0,0,5,264056,111037,7,62.0,0.0,5.4,1.4,0.66,3.31,0,3,9
20,90.0,2,1,4,0,0,5,249802,121756,12,98.2,0.0,5.4,2.4,0.56,2.78,1,2,2
20,90.0,2,1,4,0,0,5,370009,123355,14,110.2,0.1,5.5,2.8,0.58,2.92,0,3,9
23,90.0,2,3,4,0,0,5,446708,177585,17,138.2,0.1,5.5,3.4,0.83,4.14,0,3,1
23,90.0,2,3,4,0,0,5,502795,223096,16,129.8,0.1,5.5,3.2,0.81,4.07,1,3,3
24,90.0,2,3,4,0,0,5,533306,221228,17,132.4,0.1,5.5,3.4,1.05,5.26,0,4,1
16,90.0,1,2,6,0,0,5,582313,222044,11,85.6,0.1,5.5,2.2,1.05,5.27,0,4,8
22,90.0,2,3,5,0,0,5,395133,252509,14,102.0,0.0,5.5,2.8,1.08,5.42,1,4,6
19,90.0,2,1,5,0,0,5,315004,194832,11,76.6,0.0,5.5,2.2,0.81,4.07,1,1,3
21,90.0,2,1,4,0,0,5,309454,135827,13,90.6,0.1,5.6,2.6,0.69,3.45,1,3,0
18,90.0,2,1,3,0,0,4,268603,193584,10,72.0,0.1,5.6,2.5,0.49,1.95,0,3,0
17,90.0,2,1,1,0,0,3,196821,240946,9,64.4,0.1,5.6,3.0,0.41,1.22,1,2,3
12,90.0,1,0,2,0,0,3,194017,241652,8,70.2,0.0,5.5,2.67,0.7,2.09,0,1,6
12,90.0,1,0,2,0,0,3,187198,245450,7,65.0,0.0,5.5,2.33,0.71,2.13,1,2,2
11,90.0,1,0,2,0,0,3,127631,244329,6,60.4,-0.1,5.5,2.0,0.74,2.23,0,4,2
13,90.0,1,0,5,0,0,4,98187,181393,11,99.4,-0.1,5.5,2.75,1.34,5.36,1,5,2
15,90.0,1,0,7,0,0,5,100750,131988,15,127.2,-0.1,5.5,3.0,1.53,7.67,0,3,4
16,90.0,1,0,9,0,0,5,102749,93988,20,152.0,0.0,5.5,4.0,1.67,8.37,1,3,3
9,90.0,1,1,0,0,0,1,18585,12235,7,49.8,0.0,4.4,7.0,1.08,1.08,0,3,0
9,90.0,1,1,0,0,0,1,54936,26117,7,49.8,-0.1,4.4,7.0,1.08,1.08,0,3,0
9,90.0,1,1,0,0,0,1,56650,39918,7,49.8,-0.1,4.4,7.0,1.08,1.08,1,3,2
11,90.0,1,1,1,0,0,2,117474,46537,8,60.8,0.0,4.4,4.0,1.04,2.07,0,5,1
12,90.0,1,1,3,0,0,3,150259,49226,9,70.0,0.0,4.4,3.0,1.03,3.1,1,3,3
