points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_game_last_5,xA_per_game_last_5,xG_conceded_per_game_last_5,xG_sum_last_5,xA_sum_last_5,xGoals_Conceeded_sum_last_5,home_away_current,fdr_current,actual_gw_points
8,77.0,0,0,3,0,1,2,0,4,56322,291617,43.4,50.4,18.0,-0.3,5.2,0.02,0.1,5.02,0.1,0.39,4.45,0,2,0
6,72.67,0,0,2,0,1,1,0,3,30407,241840,29.0,33.3,14.0,-0.2,5.2,0.02,0.09,5.02,0.05,0.26,3.33,1,3,0
3,64.0,0,0,1,0,1,1,0,2,19747,219841,23.8,28.6,8.0,-0.2,5.2,0.0,0.06,5.02,0.01,0.12,2.32,1,1,0
2,84.0,0,0,1,0,0,1,0,1,9978,186042,10.8,13.8,4.0,-0.1,5.2,0.01,0.02,5.02,0.01,0.02,0.33,0,2,0
0,0.0,0,0,0,0,0,0,0,0,4228,136630,0.0,0.0,0.0,-0.1,5.2,0.0,0.0,5.02,0.0,0.0,0.0,1,3,2
2,79.0,0,0,1,0,0,1,0,1,2501,91522,7.0,8.1,7.0,0.0,5.2,0.03,0.18,5.02,0.03,0.18,0.45,0,5,0
2,79.0,0,0,1,0,0,1,0,1,3593,59836,7.0,8.1,7.0,0.0,5.2,0.03,0.18,5.02,0.03,0.18,0.45,1,4,2
4,84.5,0,0,1,0,3,1,0,2,5105,37073,16.6,35.1,13.0,0.0,5.2,0.02,0.12,5.02,0.03,0.24,1.28,0,4,2
6,81.67,0,0,1,0,4,1,0,2,7076,26899,30.4,49.8,23.0,0.0,5.2,0.03,0.08,5.02,0.1,0.25,2.23,1,3,2
8,83.75,0,0,1,0,7,1,0,3,8353,20442,39.8,79.9,39.0,0.0,5.2,0.04,0.08,5.02,0.16,0.31,3.47,0,3,2
8,79.5,0,0,0,0,8,0,0,3,8810,20734,42.0,107.7,38.0,0.0,5.2,0.03,0.04,5.02,0.13,0.16,3.33,1,4,1
9,75.0,0,0,0,0,8,0,0,3,9206,18982,55.2,122.5,43.0,0.0,5.2,0.06,0.07,5.02,0.29,0.36,3.35,0,5,2
9,71.2,0,0,0,0,7,0,0,3,9059,19444,54.8,98.9,44.0,0.0,5.2,0.08,0.06,5.02,0.41,0.3,4.58,1,1,1
8,65.0,0,0,0,0,7,0,0,4,10124,19021,41.4,85.0,38.0,0.0,5.2,0.07,0.06,5.02,0.34,0.29,4.89,1,3,2
8,59.6,0,0,0,0,6,0,0,4,9664,18468,35.2,60.9,24.0,0.0,5.2,0.06,0.05,5.02,0.28,0.24,5.31,0,3,1
7,49.0,0,0,0,0,5,0,0,3,9377,17381,26.2,25.7,18.0,0.0,5.2,0.06,0.04,5.02,0.28,0.21,5.37,1,3,2
8,51.4,0,0,0,0,6,0,0,4,11644,16644,19.4,23.6,26.0,0.0,5.2,0.03,0.05,5.02,0.15,0.23,7.39,0,3,0
6,46.5,0,0,0,0,4,0,0,3,12570,16332,10.2,20.2,19.0,0.0,5.2,0.01,0.06,5.02,0.03,0.23,5.33,0,3,0
5,47.0,0,0,0,0,3,0,0,2,10443,18507,9.8,19.4,15.0,0.0,5.2,0.01,0.08,5.02,0.03,0.23,4.07,1,2,0
3,39.0,0,0,0,0,1,0,0,1,9117,18962,6.6,13.4,13.0,0.0,5.2,0.02,0.11,5.02,0.03,0.22,2.41,1,5,0
2,69.0,0,0,0,0,1,0,0,1,7527,18834,6.4,12.7,13.0,0.0,5.2,0.03,0.22,5.02,0.03,0.22,2.04,0,1,0
0,0.0,0,0,0,0,0,0,0,0,3658,17723,0.0,0.0,0.0,0.0,5.2,0.0,0.0,5.02,0.0,0.0,0.0,0,4,0
0,0.0,0,0,0,0,0,0,0,0,1191,15667,0.0,0.0,0.0,0.0,5.2,0.0,0.0,5.02,0.0,0.0,0.0,1,4,0
0,0.0,0,0,0,0,0,0,0,0,124,10587,0.0,0.0,0.0,0.0,5.2,0.0,0.0,5.02,0.0,0.0,0.0,0,4,1
1,8.0,0,0,0,0,0,0,0,0,350,7375,0.0,0.6,2.0,0.0,5.2,0.0,0.0,5.02,0.0,0.0,0.0,1,3,1
2,33.0,0,0,0,0,0,0,0,1,1375,4803,1.2,2.9,5.0,0.0,5.2,0.01,0.0,5.02,0.02,0.01,0.13,0,3,2
4,43.33,0,0,0,0,1,0,0,2,2901,3608,12.0,18.7,24.0,0.0,5.2,0.02,0.01,5.02,0.07,0.02,0.66,0,3,2
6,55.0,0,0,0,0,5,0,0,3,3432,2345,27.0,24.4,26.0,0.0,5.2,0.02,0.01,5.02,0.07,0.04,3.46,1,2,2
8,62.0,0,0,0,0,7,0,0,4,4119,2400,34.0,32.4,34.0,0.0,5.2,0.05,0.03,5.02,0.24,0.13,5.02,0,4,1
8,62.2,0,0,0,0,7,0,0,4,4221,2422,37.0,31.8,32.0,0.0,5.2,0.05,0.03,5.02,0.24,0.13,5.02,1,3,1
3,52.5,0,0,1,0,1,1,0,2,2141,19043,13.0,23.7,42.0,0.0,6.3,0.2,0.02,2.99,0.39,0.03,1.02,1,2,0
1,42.0,0,0,0,0,3,1,0,1,2397,19614,7.2,25.2,17.0,-0.2,6.3,0.04,0.0,2.99,0.09,0.01,2.84,0,4,0
0,39.0,0,0,0,0,2,1,0,0,922,16840,4.4,24.3,0.0,-0.2,6.3,0.0,0.01,2.99,0.0,0.01,2.03,1,3,0
0,39.0,0,0,0,0,2,1,0,0,649,8058,4.4,24.3,0.0,-0.1,6.3,0.0,0.01,2.99,0.0,0.01,2.03,0,2,0
0,39.0,0,0,0,0,2,1,0,0,564,3432,4.4,24.3,0.0,-0.1,6.3,0.0,0.01,2.99,0.0,0.01,2.03,1,3,0
0,39.0,0,0,0,0,2,1,0,0,528,2506,4.4,24.3,0.0,0.0,6.3,0.0,0.01,2.99,0.0,0.01,2.03,1,1,0
0,0.0,0,0,0,0,0,0,0,0,403,2149,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,0,2,1
1,4.0,0,0,0,0,0,0,0,0,1309,1592,0.6,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.2,1,3,1
2,7.0,0,0,0,0,0,0,0,0,2438,1426,3.2,1.2,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.41,0,5,1
3,24.0,0,0,0,0,1,0,0,1,2780,1866,3.4,1.9,1.0,0.0,6.3,0.0,0.0,2.99,0.01,0.01,1.03,1,4,1
4,21.5,0,0,0,0,1,0,0,1,3086,2079,3.4,6.8,1.0,0.0,6.3,0.0,0.01,2.99,0.01,0.04,1.03,0,4,1
5,19.8,0,0,0,0,1,0,0,2,3247,2468,3.4,7.2,1.0,0.0,6.3,0.0,0.01,2.99,0.01,0.04,1.03,1,3,0
4,23.75,0,0,0,0,1,0,0,2,2350,3084,2.8,7.2,1.0,0.0,6.3,0.0,0.01,2.99,0.01,0.04,0.83,0,3,0
3,28.33,0,0,0,0,1,0,0,2,1219,3270,0.2,6.0,1.0,0.0,6.3,0.0,0.01,2.99,0.01,0.04,0.62,1,4,0
2,13.5,0,0,0,0,0,0,0,1,883,2817,0.0,5.3,0.0,0.0,6.3,0.0,0.02,2.99,0.0,0.03,0.0,0,5,0
1,13.0,0,0,0,0,0,0,0,1,614,2580,0.0,0.4,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,1,1,0
0,0.0,0,0,0,0,0,0,0,0,354,2204,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,203,1475,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,0,0,187,1034,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,1,3,0
0,0.0,0,0,0,0,0,0,0,0,187,855,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,0,0,187,724,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,0,3,0
0,0.0,0,0,0,0,0,0,0,0,207,589,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,1,2,0
0,0.0,0,0,0,0,0,0,0,0,213,571,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,1,5,0
0,0.0,0,0,0,0,0,0,0,0,218,516,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,257,465,0.0,0.0,0.0,0.0,6.3,0.0,0.0,2.99,0.0,0.0,0.0,0,4,1
1,12.0,0,0,0,0,0,0,0,0,367,393,0.0,0.5,3.0,0.0,6.3,0.11,0.0,2.99,0.11,0.0,0.18,1,4,0
1,15.5,0,0,0,0,0,1,0,0,498,356,5.8,15.5,10.0,0.0,6.3,0.14,0.02,2.99,0.29,0.05,0.18,0,4,1
2,22.0,0,0,0,0,2,1,0,0,693,392,11.2,16.1,19.0,0.0,6.3,0.11,0.02,2.99,0.33,0.05,1.11,1,3,1
3,24.25,0,0,0,0,3,1,0,0,970,455,11.2,19.9,32.0,0.0,6.3,0.21,0.03,2.99,0.84,0.11,1.23,0,3,1
4,24.4,0,0,0,0,3,1,0,0,1357,546,11.2,24.4,50.0,0.0,6.3,0.22,0.03,2.99,1.08,0.15,1.23,0,3,6
9,33.2,1,0,0,0,5,1,0,1,1379,622,52.2,30.7,83.0,0.0,6.3,0.36,0.04,2.99,1.8,0.2,2.09,1,2,1
10,41.0,1,0,0,0,7,0,0,2,11209,974,60.4,43.5,95.0,0.0,6.3,0.34,0.07,2.99,1.68,0.35,3.37,0,4,3
12,47.8,1,0,1,0,5,0,0,3,13969,3378,58.0,44.4,94.0,0.0,6.3,0.37,0.07,2.99,1.85,0.36,2.99,1,3,3
4,26.0,0,0,0,0,2,1,0,1,14833,9379,20.4,6.5,0.0,0.0,5.0,0.0,0.0,4.47,0.0,0.0,3.13,0,2,0
3,29.0,0,0,0,0,2,1,0,1,8309,9324,15.8,3.4,0.0,-0.1,4.9,0.0,0.0,4.47,0.0,0.0,3.13,1,3,1
3,52.0,0,0,0,0,3,2,0,2,5593,8747,12.0,1.9,2.0,-0.1,4.9,0.0,0.0,4.47,0.0,0.01,4.07,1,1,3
5,58.33,0,0,1,0,1,1,0,2,4982,7141,26.2,16.0,4.0,-0.1,4.9,0.0,0.01,4.47,0.01,0.03,1.98,0,2,1
6,52.25,0,0,1,0,1,1,0,2,5949,5821,33.6,28.3,6.0,-0.1,4.9,0.0,0.01,4.47,0.01,0.04,2.21,1,3,1
6,57.75,0,0,1,0,1,1,0,2,6202,4714,34.4,30.8,6.0,-0.1,4.9,0.0,0.01,4.47,0.01,0.05,2.29,0,5,1
7,64.2,0,0,1,0,3,2,0,3,6229,5212,54.8,42.0,6.0,0.0,4.9,0.0,0.01,4.47,0.01,0.05,4.45,1,4,2
8,62.6,0,0,1,0,5,1,0,3,5752,5185,74.6,73.1,4.0,0.0,4.9,0.0,0.07,4.47,0.01,0.34,4.2,0,4,2
7,62.6,0,0,0,0,6,1,0,3,5211,5398,61.2,71.1,3.0,0.0,4.9,0.01,0.07,4.47,0.03,0.33,4.38,1,3,0
6,66.6,0,0,0,0,7,2,0,4,3503,5292,59.2,61.1,13.0,0.0,4.9,0.04,0.07,4.47,0.21,0.35,4.47,0,3,1
6,74.2,0,0,0,0,8,3,0,5,3461,5172,70.6,61.3,14.0,0.0,4.9,0.05,0.07,4.47,0.25,0.35,4.57,1,4,0
5,70.25,0,0,0,0,6,2,0,4,3033,5192,50.2,50.1,14.0,0.0,4.9,0.06,0.09,4.47,0.25,0.35,2.41,0,5,2
5,74.0,0,0,0,0,5,2,0,4,2829,5072,44.0,24.9,14.0,0.0,4.9,0.06,0.02,4.47,0.25,0.06,4.4,1,1,-1
2,64.75,0,0,0,0,5,2,0,4,4467,4713,42.0,15.4,13.0,0.0,4.9,0.06,0.02,4.47,0.22,0.07,4.76,1,3,1
3,67.0,0,0,0,0,6,2,0,4,4683,4926,40.0,13.7,3.0,0.0,4.9,0.02,0.01,4.47,0.09,0.04,6.1,0,3,2
4,70.25,0,0,1,0,5,2,0,4,4757,4999,34.4,15.0,2.0,0.0,4.9,0.01,0.01,4.47,0.05,0.04,6.09,1,3,1
5,73.4,0,0,1,0,6,3,0,5,5153,4593,44.6,16.3,21.0,0.0,4.9,0.02,0.01,4.47,0.1,0.06,8.13,0,3,0
3,69.25,0,0,1,0,4,3,0,4,5146,4538,31.0,9.3,21.0,0.0,4.9,0.02,0.01,4.47,0.1,0.05,5.31,0,3,8
12,78.5,1,0,1,1,5,3,0,4,3247,4646,62.4,9.2,43.0,0.0,4.9,0.04,0.01,4.47,0.17,0.05,5.91,1,2,2
13,85.25,1,0,1,1,5,2,0,4,5237,3960,70.2,23.4,41.0,0.0,4.9,0.03,0.02,4.47,0.12,0.07,5.68,1,5,0
11,88.67,1,0,0,1,5,1,0,3,5143,4314,61.4,19.2,41.0,0.0,4.9,0.04,0.02,4.47,0.12,0.06,5.38,0,1,3
13,82.67,1,0,1,1,4,0,0,3,5012,4250,54.0,18.8,30.0,0.0,4.9,0.04,0.02,4.47,0.11,0.05,4.07,0,4,1
14,73.25,1,0,1,1,5,0,0,4,5003,4141,58.4,21.5,30.0,0.0,4.9,0.03,0.02,4.47,0.11,0.07,4.29,1,4,3
9,68.25,0,0,2,0,3,0,0,4,4758,3739,19.2,25.3,18.0,0.0,4.9,0.08,0.02,4.47,0.32,0.09,2.87,0,4,1
8,68.25,0,0,2,0,5,1,0,4,2009,3743,22.8,15.3,27.0,0.0,4.9,0.09,0.02,4.47,0.37,0.08,3.61,1,3,1
9,66.2,0,0,2,0,5,1,0,5,1648,2741,33.0,18.4,27.0,0.0,4.9,0.07,0.02,4.47,0.37,0.09,3.74,0,3,4
10,57.6,0,1,1,0,5,1,0,4,1590,2033,50.8,41.6,25.0,0.0,4.9,0.1,0.02,4.47,0.48,0.11,3.01,0,3,4
13,66.6,0,2,1,0,8,2,0,4,1362,1607,82.0,55.5,42.0,0.0,4.9,0.11,0.02,4.47,0.53,0.11,5.59,1,2,1
11,64.2,0,2,0,0,10,2,0,4,1791,1505,83.0,51.1,32.0,0.0,4.9,0.05,0.02,4.47,0.25,0.09,6.38,0,4,0
10,50.2,0,2,0,0,7,2,0,3,1818,1484,69.6,47.8,23.0,0.0,4.9,0.04,0.02,4.47,0.2,0.09,4.47,1,3,0
33,49.4,3,1,0,8,4,0,0,2,193937,44509,140.8,81.8,102.0,0.0,6.4,0.2,0.13,4.18,1.02,0.66,5.16,1,4,2
34,60.6,3,1,0,8,5,0,0,3,394696,96031,142.6,86.7,132.0,0.0,6.5,0.25,0.14,4.18,1.27,0.68,5.39,0,3,3
32,66.4,3,0,1,7,5,0,0,4,514468,136016,127.6,58.4,132.0,0.0,6.5,0.22,0.08,4.18,1.1,0.41,4.46,1,3,1
24,59.4,2,0,1,5,4,0,0,3,551888,184388,97.0,69.4,121.0,0.1,6.5,0.18,0.11,4.18,0.88,0.57,4.02,0,4,2
18,63.8,1,0,1,3,6,0,0,4,506325,251209,59.8,62.8,101.0,0.1,6.5,0.17,0.08,4.18,0.87,0.41,4.89,1,5,1
9,46.8,0,0,1,0,3,0,0,3,387941,308616,20.0,44.4,56.0,0.0,6.4,0.09,0.14,4.18,0.44,0.68,2.93,0,4,7
14,33.6,1,0,1,1,2,0,0,2,201159,315700,50.4,40.0,47.0,-0.2,6.3,0.09,0.13,4.18,0.46,0.66,2.3,1,2,1
12,30.4,1,0,0,1,3,0,0,1,120345,292825,49.2,45.3,47.0,-0.2,6.3,0.09,0.13,4.18,0.46,0.67,2.86,0,3,2
13,39.0,1,0,0,1,4,0,0,1,91406,267668,46.6,36.0,42.0,-0.2,6.3,0.09,0.1,4.18,0.43,0.52,4.07,1,5,1
12,28.8,1,0,0,1,3,0,0,0,86501,227507,44.4,21.1,37.0,-0.3,6.2,0.05,0.1,4.18,0.27,0.48,3.47,0,3,7
18,42.2,2,0,0,1,6,0,0,1,74033,185020,72.2,26.6,64.0,-0.2,6.2,0.09,0.07,4.18,0.44,0.37,3.71,1,1,1
12,45.4,1,0,0,0,6,0,0,1,90272,140461,50.2,42.4,79.0,-0.1,6.2,0.06,0.12,4.18,0.32,0.6,3.67,0,2,1
12,41.6,1,0,0,0,5,0,0,1,58359,140652,52.0,39.8,79.0,-0.1,6.2,0.07,0.23,4.18,0.36,1.17,3.14,1,3,1
11,30.4,1,0,0,0,4,0,0,1,50149,139826,50.0,39.2,83.0,-0.2,6.1,0.1,0.23,4.18,0.49,1.16,1.57,0,3,1
11,28.2,1,0,0,0,3,0,0,1,50035,116907,51.4,39.1,85.0,-0.1,6.1,0.1,0.23,4.18,0.49,1.16,0.93,0,3,1
5,16.2,0,0,0,0,0,0,0,0,47545,104770,22.8,23.4,75.0,-0.2,6.0,0.1,0.18,4.18,0.51,0.91,0.77,1,3,0
4,13.75,0,0,0,0,0,0,0,0,18443,108757,12.6,7.1,39.0,-0.2,6.0,0.09,0.17,4.18,0.36,0.68,0.77,1,3,0
3,9.67,0,0,0,0,0,0,0,0,9893,97812,5.4,2.4,29.0,-0.2,6.0,0.11,0.02,4.18,0.32,0.06,0.6,0,1,0
2,8.5,0,0,0,0,0,0,0,0,6608,79429,5.4,0.6,21.0,-0.2,5.9,0.1,0.02,4.18,0.19,0.05,0.41,1,3,0
1,12.0,0,0,0,0,0,0,0,0,3540,66626,3.4,0.3,19.0,-0.2,5.9,0.19,0.05,4.18,0.19,0.05,0.41,0,4,0
0,0.0,0,0,0,0,0,0,0,0,1237,55779,0.0,0.0,0.0,-0.1,5.9,0.0,0.0,4.18,0.0,0.0,0.0,1,4,1
1,20.0,0,0,0,0,1,0,0,0,486,38992,0.2,0.1,5.0,-0.1,5.9,0.03,0.0,4.18,0.03,0.0,0.69,0,5,1
2,21.0,0,0,0,0,1,0,0,0,748,24452,1.4,0.7,5.0,-0.1,5.9,0.02,0.0,4.18,0.03,0.0,1.72,0,2,6
8,40.0,0,1,1,0,1,0,0,1,2220,14337,28.0,29.4,72.0,0.0,5.9,0.14,0.16,4.18,0.41,0.48,2.12,1,3,5
13,52.5,0,2,1,0,2,0,0,2,16619,12104,50.4,71.2,105.0,0.0,5.9,0.16,0.17,4.18,0.66,0.69,3.72,0,1,8
21,60.0,1,2,2,0,2,0,0,3,39446,10998,93.6,84.6,151.0,0.0,5.9,0.38,0.15,4.18,1.92,0.74,4.19,1,2,15
35,74.0,3,2,2,3,2,0,0,4,120986,14775,173.4,101.5,206.0,0.0,5.9,0.54,0.19,4.18,2.69,0.95,4.22,1,3,12
46,87.6,4,3,3,4,2,0,0,5,202604,18954,207.0,105.3,230.0,0.0,5.9,0.58,0.19,4.18,2.9,0.97,5.19,0,4,5
45,87.0,4,3,2,4,6,0,0,5,302982,39697,202.8,92.5,172.0,0.0,5.9,0.51,0.14,4.18,2.57,0.68,6.9,1,2,3
43,84.2,4,2,3,4,5,0,0,5,692949,45185,185.8,88.5,171.0,0.1,6.0,0.49,0.14,4.18,2.46,0.68,5.4,0,3,2
37,84.2,3,2,2,4,6,0,0,5,710043,98317,154.2,98.8,173.0,0.1,6.0,0.29,0.17,4.18,1.46,0.85,5.62,1,3,3
25,84.2,1,2,3,1,5,0,0,5,654763,197750,86.4,111.5,161.0,0.1,6.0,0.21,0.16,4.18,1.03,0.78,5.59,0,5,2
15,81.2,0,1,2,0,6,0,0,5,580149,271726,56.0,108.6,150.0,0.0,5.9,0.21,0.16,4.18,1.03,0.79,4.18,1,3,2
15,89.2,0,1,1,2,6,1,0,5,42854,150938,87.8,49.2,19.0,0.0,6.4,0.04,0.08,4.38,0.18,0.38,8.42,1,4,1
13,89.2,0,1,0,2,7,2,0,5,47150,182827,87.8,71.4,19.0,-0.2,6.3,0.04,0.12,4.38,0.18,0.6,7.56,0,3,3
14,89.2,0,1,1,2,6,2,0,5,37144,169576,77.8,52.6,17.0,-0.2,6.3,0.07,0.08,4.38,0.34,0.4,6.0,1,3,2
15,88.0,0,1,1,2,6,1,0,5,34083,123610,87.0,84.2,23.0,-0.1,6.3,0.08,0.13,4.38,0.39,0.64,5.64,0,4,2
10,88.8,0,0,1,0,7,1,0,5,26556,88624,72.0,89.0,22.0,-0.2,6.2,0.08,0.13,4.38,0.4,0.63,6.41,1,5,3
11,88.8,0,0,2,0,4,1,0,5,20636,85683,67.2,87.3,27.0,-0.2,6.2,0.08,0.12,4.38,0.39,0.6,5.17,0,4,2
12,88.8,0,0,2,0,4,0,0,5,22332,60938,52.2,70.1,39.0,-0.1,6.2,0.1,0.08,4.38,0.51,0.39,4.89,1,2,2
11,87.4,0,0,1,0,6,0,0,5,22310,48090,62.2,114.8,30.0,-0.1,6.2,0.05,0.1,4.38,0.25,0.49,5.13,0,3,2
11,88.6,0,0,1,0,6,0,0,5,18826,46214,48.0,85.7,26.0,-0.1,6.2,0.04,0.05,4.38,0.2,0.25,5.99,1,5,8
17,88.6,0,2,1,0,7,0,0,5,18085,44000,79.0,94.9,37.0,-0.1,6.1,0.07,0.05,4.38,0.35,0.25,6.34,0,3,2
16,88.6,0,2,0,0,11,0,0,5,24207,36006,83.2,104.6,42.0,-0.1,6.1,0.08,0.05,4.38,0.41,0.27,6.52,1,1,7
21,83.2,1,2,1,0,10,1,0,5,26226,36301,111.4,113.9,74.0,-0.1,6.1,0.22,0.09,4.38,1.12,0.44,6.08,0,2,7
26,82.4,1,3,2,1,8,1,0,5,37323,34319,122.2,110.4,86.0,-0.1,6.1,0.24,0.1,4.38,1.18,0.48,5.83,1,3,3
27,82.4,1,3,3,1,7,1,0,5,48891,31370,126.4,148.1,102.0,-0.1,6.1,0.28,0.17,4.38,1.38,0.86,4.41,0,3,3
22,82.4,1,1,4,1,4,1,0,5,60713,32426,99.2,139.1,87.0,0.0,6.1,0.24,0.18,4.38,1.19,0.88,3.32,0,3,6
26,82.4,1,2,4,2,1,1,0,5,66660,40268,122.6,162.2,82.0,0.0,6.1,0.22,0.18,4.38,1.09,0.92,3.04,1,3,6
25,87.8,0,3,4,2,1,0,0,5,83798,42002,131.8,200.7,46.0,0.0,6.1,0.07,0.26,4.38,0.34,1.31,4.47,1,3,9
27,90.0,1,2,3,3,3,0,0,5,83917,44762,143.8,186.8,53.0,0.0,6.1,0.07,0.25,4.38,0.33,1.26,5.85,0,1,2
26,87.6,1,2,2,3,4,0,0,5,108897,45633,148.4,179.4,43.0,0.0,6.1,0.03,0.32,4.38,0.13,1.59,6.17,1,3,2
25,86.8,1,2,1,3,6,0,0,5,109854,58836,143.8,178.8,45.0,0.0,6.1,0.04,0.4,4.38,0.18,1.98,6.83,0,4,1
20,83.0,1,1,1,2,8,1,0,5,101225,77417,116.2,149.9,46.0,0.0,6.1,0.04,0.38,4.38,0.21,1.92,7.16,1,4,2
16,83.0,1,0,0,2,11,1,0,5,80136,81492,79.8,97.0,47.0,0.0,6.1,0.04,0.27,4.38,0.21,1.34,7.72,0,5,2
9,82.4,0,0,0,0,11,1,0,5,65555,86244,44.4,67.1,30.0,0.0,6.1,0.03,0.25,4.38,0.16,1.24,6.9,0,2,11
18,84.2,1,0,1,3,10,1,0,5,31867,86180,72.2,51.6,57.0,0.0,6.1,0.13,0.13,4.38,0.64,0.67,6.64,1,3,2
18,85.0,1,0,1,3,9,1,0,5,113515,77200,78.2,58.5,63.0,0.0,6.1,0.12,0.06,4.38,0.59,0.3,6.68,0,1,3
20,83.6,1,0,2,3,6,0,0,5,163896,61597,88.2,60.5,56.0,0.0,6.1,0.11,0.06,4.38,0.56,0.3,5.64,1,2,8
26,82.4,2,0,2,4,4,0,0,5,242991,68856,125.4,80.2,105.0,0.1,6.2,0.22,0.08,4.38,1.09,0.38,3.87,1,3,2
26,79.2,2,0,3,4,2,1,0,5,324163,76551,117.6,87.0,107.0,0.1,6.2,0.22,0.09,4.38,1.09,0.47,4.33,0,4,1
16,79.8,1,0,2,1,6,2,0,5,332569,126849,85.4,85.1,83.0,0.1,6.2,0.14,0.09,4.38,0.7,0.43,6.19,1,2,3
17,79.8,1,0,3,1,5,2,0,5,272279,128251,83.8,94.8,111.0,0.1,6.2,0.2,0.12,4.38,0.98,0.58,4.69,0,3,2
16,85.0,1,0,2,1,6,2,0,5,219861,137275,85.4,107.3,124.0,0.1,6.2,0.21,0.13,4.38,1.05,0.65,5.14,1,3,7
15,86.2,1,0,3,0,5,3,0,5,141769,145859,81.6,105.7,83.0,0.0,6.2,0.11,0.12,4.38,0.54,0.61,5.42,0,5,2
15,90.0,1,0,2,0,6,2,0,5,66961,138298,103.4,119.7,109.0,0.0,6.2,0.17,0.13,4.38,0.83,0.64,4.38,1,3,2
19,83.8,1,0,1,3,5,0,0,5,254618,1154548,80.8,178.6,83.0,0.0,7.4,0.24,0.19,2.12,1.22,0.97,7.56,1,4,9
25,88.0,2,0,0,5,6,0,0,5,267249,1630441,121.0,198.1,104.0,-0.2,7.3,0.4,0.21,2.12,2.01,1.05,7.14,0,3,1
16,88.4,1,0,1,2,5,0,0,5,309302,1486689,84.2,159.4,99.0,-0.2,7.3,0.47,0.16,2.12,2.33,0.81,5.66,1,3,2
16,87.2,1,0,1,2,5,0,0,5,265696,1266409,85.6,155.8,160.0,-0.2,7.3,0.56,0.13,2.12,2.82,0.67,5.3,0,4,0
14,86.5,1,0,1,2,4,0,0,4,205122,917804,73.8,126.9,146.0,-0.1,7.3,0.66,0.12,2.12,2.64,0.49,4.31,1,5,6
18,87.0,1,1,2,2,2,0,0,4,174565,892616,93.2,120.7,125.0,-0.2,7.2,0.56,0.14,2.12,2.25,0.57,3.2,0,4,2
11,84.25,0,1,2,0,2,0,0,4,247582,450801,62.4,133.1,139.0,-0.1,7.2,0.42,0.22,2.12,1.69,0.86,2.89,1,2,2
12,78.5,0,1,1,0,4,0,0,4,226585,446380,57.8,130.3,131.0,-0.1,7.2,0.29,0.21,2.12,1.15,0.84,2.85,0,3,5
15,76.0,0,2,2,0,3,1,0,4,207095,411841,50.4,107.6,72.0,-0.1,7.2,0.16,0.17,2.12,0.66,0.69,3.55,1,5,8
23,78.0,1,2,2,1,6,1,0,5,199094,386405,95.0,143.0,124.0,-0.1,7.2,0.29,0.17,2.12,1.44,0.83,5.46,0,3,1
18,67.2,1,1,1,1,7,1,0,4,286975,257664,75.0,130.3,134.0,0.0,7.2,0.3,0.14,2.12,1.5,0.72,5.62,1,1,6
22,67.4,1,2,2,1,6,1,0,4,277638,278236,102.2,134.9,138.0,0.0,7.2,0.27,0.15,2.12,1.36,0.74,5.21,0,2,6
26,72.0,1,3,3,1,4,1,0,4,293419,238984,130.0,159.0,145.0,0.0,7.2,0.27,0.22,2.12,1.36,1.11,5.29,1,3,10
31,72.6,2,2,3,3,4,0,0,4,339084,248127,166.4,175.5,165.0,0.0,7.2,0.29,0.25,2.12,1.47,1.27,3.85,0,3,6
29,72.2,1,3,4,2,1,0,0,4,762600,208466,155.2,177.5,124.0,0.1,7.3,0.17,0.29,2.12,0.84,1.44,2.84,0,3,7
35,81.6,2,3,4,2,1,0,0,5,1108505,258725,187.6,185.9,159.0,0.2,7.4,0.28,0.29,2.12,1.4,1.44,2.5,1,3,9
38,81.0,3,2,4,3,1,0,0,5,1773641,254332,192.2,155.4,159.0,0.4,7.6,0.4,0.23,2.12,1.99,1.14,3.12,1,3,2
