points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,saves_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_90_last_5,xA_per_90_last_5,xG_conceded_per_90_last_5,home_away_current,fdr_current,actual_gw_points,position_1,position_2,position_3
3,33.67,0,0,0,0,4,1,0,1,15005,23860,0,0.0,1.8,46.0,0.0,5.0,0.18,0.0,0.26,0,4,0,0,0,1
2,41.5,0,0,0,0,4,1,0,1,12207,22375,0,0.0,1.3,14.0,0.0,5.0,0.08,0.0,0.4,1,4,1,0,0,1
1,16.0,0,0,0,0,0,1,0,0,13169,20516,0,5.0,0.3,19.0,-0.1,4.9,0.02,0.0,0.25,0,3,1,0,0,1
2,13.67,0,0,0,0,0,1,0,0,13039,20634,0,7.0,0.3,19.0,-0.1,4.9,0.01,0.0,0.18,1,3,1,0,0,1
3,12.0,0,0,0,0,0,1,0,0,15224,19897,0,7.0,0.3,21.0,-0.1,4.9,0.01,0.0,0.14,1,2,0,0,0,1
3,10.33,0,0,0,0,0,0,0,0,16303,18902,0,7.0,0.3,21.0,-0.1,4.9,0.01,0.0,0.16,0,3,2,0,0,1
5,27.0,0,0,1,0,0,0,0,0,16789,17566,0,8.2,1.1,31.0,-0.1,4.9,0.02,0.0,0.29,1,1,13,0,0,1
17,45.0,2,0,2,3,0,0,0,1,31999,17314,0,79.0,8.6,54.0,0.0,4.9,0.17,0.0,0.25,1,5,8,0,0,1
24,65.25,3,0,2,5,2,0,0,2,46481,16494,0,113.2,30.900000000000002,86.0,0.0,4.9,0.33,0.01,0.4,0,3,8,0,0,1
31,86.0,4,0,2,7,3,0,0,3,168736,19046,0,161.0,57.099999999999994,144.0,0.0,4.9,0.46,0.02,0.83,1,2,6,0,0,1
37,86.8,5,0,2,7,5,0,0,4,406440,28211,0,208.60000000000002,68.39999999999999,201.0,0.0,4.9,0.45,0.03,0.74,0,3,2,0,0,1
37,89.4,5,0,1,7,6,0,0,5,587065,49591,0,218.40000000000003,72.5,231.0,0.1,5.0,0.57,0.03,0.91,0,3,2,0,0,1
26,90.0,3,0,0,4,7,0,0,5,882908,75741,0,152.6,75.0,241.0,0.2,5.1,0.58,0.03,1.01,1,2,2,0,0,1
20,87.8,2,0,0,2,6,0,0,5,973910,119365,0,116.39999999999999,54.7,230.0,0.2,5.1,0.48,0.03,1.04,0,5,1,0,0,1
13,85.4,1,0,0,0,6,1,0,5,859186,433356,0,69.8,39.099999999999994,174.0,0.2,5.1,0.43,0.02,0.95,1,5,2,0,0,1
9,80.2,0,0,0,0,5,1,0,5,634424,533366,0,24.4,28.1,135.0,0.1,5.0,0.35,0.01,1.12,0,4,1,0,0,1
8,67.4,0,0,0,0,4,1,0,4,459777,603000,0,15.600000000000001,34.8,99.0,-0.1,4.9,0.23,0.01,0.83,1,4,1,0,0,1
7,54.8,0,0,0,0,5,1,0,3,159577,647217,0,9.6,28.5,52.0,-0.3,4.8,0.09,0.02,1.04,0,4,2,0,0,1
7,51.6,0,0,0,0,5,1,0,3,59494,638217,0,9.6,27.0,40.0,-0.3,4.8,0.07,0.01,0.96,1,2,6,0,0,1
12,51.2,1,0,0,0,5,0,0,3,75171,343956,0,40.60000000000001,18.0,102.0,-0.3,4.8,0.1,0.02,0.82,0,3,8,0,0,1
18,56.4,2,0,0,2,5,0,0,3,79029,268895,0,78.8,29.5,142.0,-0.2,4.8,0.19,0.03,0.7,1,1,2,0,0,1
19,69.2,2,0,1,2,5,0,0,4,256325,181222,0,85.4,29.700000000000003,181.0,-0.1,4.8,0.4,0.04,0.94,0,4,2,0,0,1
0,0.0,0,0,0,0,0,0,0,0,1171,150881,0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,1,3,2,1,0,0
2,90.0,0,0,0,0,1,0,0,1,2820,157417,0,19.2,0.8,0.0,-0.2,4.8,0.0,0.0,0.95,1,4,0,1,0,0
2,90.0,0,0,0,0,1,0,0,1,7529,84485,0,19.2,0.8,0.0,-0.2,4.8,0.0,0.0,0.95,0,2,0,1,0,0
2,90.0,0,0,0,0,1,0,0,1,8280,50257,0,19.2,0.8,0.0,-0.1,4.8,0.0,0.0,0.95,1,3,1,1,0,0
3,47.0,0,0,0,0,1,0,0,1,10507,28153,0,22.4,0.8,0.0,-0.1,4.8,0.0,0.0,0.48,0,1,1,1,0,0
4,32.0,0,0,0,0,1,0,0,1,19709,20442,0,23.4,1.1,0.0,-0.1,4.8,0.0,0.0,0.32,0,2,6,1,0,0
8,32.0,0,0,1,0,0,0,0,1,21104,18055,0,24.0,2.1,0.0,0.0,4.8,0.0,0.01,0.28,1,3,6,1,0,0
14,46.5,0,0,2,0,0,0,0,2,20009,18706,0,40.800000000000004,4.5,6.0,0.0,4.8,0.01,0.01,0.49,0,3,0,1,0,0
14,55.2,0,0,2,0,4,0,0,3,25435,15691,0,47.2,5.3,6.0,0.0,4.8,0.01,0.01,0.53,1,3,7,1,0,0
20,72.4,0,0,3,1,4,0,0,4,29048,16170,0,64.2,5.8,6.0,0.0,4.8,0.01,0.01,0.69,0,5,6,1,0,0
25,90.0,0,0,4,1,4,0,0,5,25728,18375,0,82.0,5.6,6.0,0.0,4.8,0.01,0.01,0.93,1,3,6,1,0,0
25,90.0,0,0,4,1,4,0,0,5,33768,17366,0,78.0,4.2,6.0,0.0,4.8,0.01,0.01,0.94,0,4,1,1,0,0
20,90.0,0,0,3,1,5,1,0,5,43230,16840,0,82.60000000000001,2.0999999999999996,17.0,0.0,4.8,0.0,0.0,1.14,1,4,0,1,0,0
20,90.0,0,0,3,1,3,2,0,5,47748,19783,0,92.0,13.4,26.0,0.0,4.8,0.03,0.02,1.29,0,3,1,1,0,0
14,90.0,0,0,2,0,4,3,0,5,49089,26182,0,95.6,13.8,30.0,0.0,4.8,0.03,0.02,1.5,1,3,2,1,0,0
10,90.0,0,0,1,0,5,3,0,5,46251,30018,0,87.2,14.8,39.0,0.0,4.8,0.06,0.02,1.5,1,2,1,1,0,0
5,90.0,0,0,0,0,7,3,0,5,36742,31899,0,91.4,15.100000000000001,39.0,0.0,4.8,0.06,0.02,1.55,0,3,8,1,0,0
12,90.0,0,0,1,2,6,2,0,5,29880,33000,0,105.2,15.9,24.0,0.0,4.8,0.05,0.03,1.28,1,1,6,1,0,0
18,90.0,0,0,2,2,4,1,0,5,78839,32298,0,115.2,4.8,26.0,0.0,4.8,0.07,0.01,1.05,1,5,4,1,0,0
21,90.0,0,1,2,2,5,0,0,5,131330,26488,0,151.6,17.3,24.0,0.0,4.8,0.07,0.01,0.81,0,3,2,1,0,0
21,90.0,0,1,2,2,5,0,0,5,138525,30955,0,180.6,16.7,15.0,0.0,4.8,0.05,0.01,0.91,1,2,1,1,0,0
21,90.0,0,1,2,2,5,0,0,5,151488,31475,0,191.8,16.2,32.0,0.0,4.8,0.06,0.01,0.77,0,3,2,1,0,0
15,90.0,0,1,1,0,6,0,0,5,153309,35863,0,171.40000000000003,16.5,30.0,0.0,4.8,0.06,0.01,0.92,0,3,2,1,0,0
11,90.0,0,1,0,0,7,0,0,5,99892,38612,0,169.39999999999998,15.600000000000001,29.0,0.0,4.8,0.04,0.01,1.01,1,2,2,1,0,0
9,90.0,0,0,0,0,6,0,0,5,50579,39020,0,131.8,3.9000000000000004,27.0,0.0,4.8,0.04,0.0,1.04,0,5,2,1,0,0
9,90.0,0,0,0,0,6,0,0,5,41564,43039,0,116.2,3.8000000000000003,29.0,0.0,4.8,0.04,0.01,0.99,1,5,2,1,0,0
10,90.0,0,0,0,0,5,0,0,5,29780,44980,0,105.0,4.1,12.0,0.0,4.8,0.03,0.01,1.27,0,4,5,1,0,0
13,90.0,0,0,1,0,4,1,0,5,25676,43783,0,112.60000000000001,3.5000000000000004,14.0,0.0,4.8,0.03,0.04,1.08,1,4,1,1,0,0
12,90.0,0,0,1,0,5,1,0,5,22819,46118,0,109.80000000000001,3.7,23.0,0.0,4.8,0.07,0.04,1.33,0,4,2,1,0,0
12,90.0,0,0,1,0,5,1,0,5,25485,46597,0,114.2,2.8000000000000003,23.0,0.0,4.8,0.07,0.04,1.34,1,2,1,1,0,0
11,90.0,0,0,1,0,6,1,0,5,97928,35239,0,108.6,14.200000000000003,23.0,0.0,4.8,0.07,0.06,1.22,0,3,2,1,0,0
11,90.0,0,0,1,0,6,1,0,5,105462,43785,0,108.6,13.800000000000002,32.0,0.0,4.8,0.08,0.07,1.02,1,1,6,1,0,0
12,86.6,0,0,1,0,6,0,0,5,156704,40479,0,92.8,14.400000000000002,39.0,0.1,4.9,0.09,0.04,0.98,0,4,0,1,0,0
24,82.6,2,1,0,3,10,0,0,5,345079,148661,0,98.4,30.400000000000002,152.0,0.0,5.9,0.28,0.08,1.46,1,3,1,0,0,1
23,85.6,2,1,0,3,9,1,0,5,681278,266100,0,98.4,31.500000000000004,168.0,0.0,6.0,0.34,0.08,1.38,1,4,2,0,0,1
23,89.4,2,1,1,3,6,1,0,5,751870,303846,0,107.6,30.700000000000003,189.0,0.0,6.0,0.38,0.09,1.36,0,2,2,0,0,1
13,90.0,1,0,2,0,5,1,0,5,811807,327743,0,61.599999999999994,19.700000000000003,222.0,0.1,6.0,0.58,0.01,1.41,1,3,2,0,0,1
9,88.0,0,0,2,0,3,1,0,5,765925,369597,0,39.2,27.5,183.0,0.1,6.0,0.45,0.01,1.23,0,1,2,0,0,1
9,82.2,0,0,3,0,2,1,0,5,538358,432016,0,27.799999999999997,16.5,141.0,0.1,6.0,0.41,0.01,1.18,0,2,2,0,0,1
10,79.0,0,0,4,0,1,0,0,5,208069,478928,0,34.6,39.9,148.0,-0.2,5.8,0.38,0.02,1.09,1,3,2,0,0,1
10,79.0,0,0,4,0,1,0,0,5,133729,486943,0,27.0,50.599999999999994,174.0,-0.3,5.7,0.37,0.02,0.9,0,3,1,0,0,1
9,65.6,0,0,3,0,1,0,0,4,54693,498406,0,22.8,50.49999999999999,122.0,-0.4,5.6,0.15,0.02,0.68,1,3,5,0,0,1
12,66.0,0,1,4,0,0,0,0,4,38080,439845,0,21.599999999999998,41.4,134.0,-0.4,5.6,0.19,0.01,0.59,0,5,2,0,0,1
12,66.8,0,1,4,0,0,0,0,4,19302,353972,0,20.4,42.1,123.0,-0.5,5.5,0.17,0.01,0.72,1,3,2,0,0,1
12,66.4,0,1,4,0,0,0,0,4,17136,200268,0,17.8,18.0,96.0,-0.3,5.5,0.14,0.0,0.78,0,4,2,0,0,1
12,62.2,0,1,3,0,1,0,0,4,23889,131050,0,12.8,6.8,49.0,-0.3,5.4,0.14,0.0,0.96,1,4,1,0,0,1
12,62.0,0,1,3,0,1,0,0,4,37604,72776,0,11.4,18.400000000000002,57.0,-0.2,5.4,0.13,0.01,1.01,0,3,1,0,0,1
8,57.2,0,0,2,0,2,0,0,3,39444,63744,0,9.4,18.1,36.0,-0.2,5.4,0.07,0.01,1.01,1,3,2,0,0,1
8,62.2,0,0,1,0,3,0,0,3,38632,62823,0,9.4,20.4,49.0,-0.1,5.4,0.17,0.01,1.04,1,2,5,0,0,1
11,65.8,1,0,0,0,5,1,0,3,39844,58915,0,40.2,33.4,109.0,-0.1,5.4,0.35,0.02,1.1,0,3,1,0,0,1
10,54.4,1,0,0,0,4,1,0,3,89131,54782,0,40.2,33.0,102.0,0.0,5.4,0.31,0.02,0.73,1,1,0,0,0,1
9,62.5,1,0,0,0,4,1,0,3,80759,100076,0,36.6,20.599999999999998,77.0,0.0,5.4,0.35,0.02,0.8,1,5,0,0,0,1
8,64.0,1,0,0,0,3,1,0,3,81737,139548,0,35.0,18.599999999999998,77.0,0.0,5.4,0.47,0.02,0.8,0,3,0,0,0,1
6,51.0,1,0,0,0,2,1,0,2,78845,142833,0,35.0,15.299999999999999,62.0,0.0,5.4,0.45,0.02,0.6,1,2,0,0,0,1
1,12.0,0,0,0,0,0,0,0,1,73954,144896,0,0.0,0.1,0.0,0.0,5.4,0.0,0.0,0.08,0,3,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,13503,141988,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0,3,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,6868,91099,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,1,2,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,238,38790,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0,5,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,200,22387,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,1,5,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,228,14419,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0,4,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,263,9791,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,1,4,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,331,6918,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0,4,0,0,0,1
0,0.0,0,0,0,0,0,0,0,0,358,5191,0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,1,2,1,0,0,1
1,13.0,0,0,0,0,1,0,0,0,429,3487,0,0.0,1.3,4.0,0.0,5.4,0.05,0.0,0.29,0,3,1,0,0,1
2,7.0,0,0,0,0,1,0,0,0,1164,2975,0,3.0,1.3,23.0,0.0,5.4,0.08,0.0,0.21,1,1,1,0,0,1
3,9.67,0,0,0,0,1,0,0,0,2884,2582,0,7.2,1.4000000000000001,25.0,0.0,5.4,0.05,0.0,0.43,0,4,1,0,0,1
8,83.25,0,0,0,0,12,0,0,4,3108,4665,0,39.8,10.3,26.0,0.0,4.9,0.05,0.02,1.87,1,3,1,0,1,0
7,62.5,0,0,0,0,9,0,0,3,3338,5634,0,38.0,8.1,25.0,-0.1,4.9,0.05,0.02,1.52,1,4,1,0,1,0
6,48.25,0,0,0,0,5,0,0,2,3280,5213,0,27.799999999999997,4.199999999999999,30.0,-0.1,4.9,0.15,0.02,1.04,0,2,3,0,1,0
7,48.25,0,0,1,0,2,0,0,2,2356,4490,0,18.799999999999997,3.4,9.0,-0.1,4.9,0.11,0.01,0.79,1,3,2,0,1,0
7,55.0,0,0,1,0,1,0,0,2,1964,3275,0,26.6,7.1,10.0,0.0,4.9,0.12,0.02,0.76,0,1,2,0,1,0
9,62.0,0,0,1,0,2,0,0,3,1676,2458,0,42.400000000000006,20.799999999999997,16.0,0.0,4.9,0.1,0.04,0.75,0,2,2,0,1,0
10,78.6,0,0,2,0,2,1,0,4,2239,1956,0,56.6,65.80000000000001,23.0,0.0,4.9,0.11,0.08,0.91,1,3,3,0,1,0
12,90.0,0,0,3,0,2,1,0,5,2225,2124,0,77.6,117.8,31.0,0.0,4.9,0.04,0.11,1.04,0,3,1,0,1,0
10,85.2,0,0,2,0,6,2,0,5,2067,2076,0,78.8,128.10000000000002,29.0,0.0,4.9,0.04,0.11,0.93,1,3,3,0,1,0
11,85.2,0,0,3,0,5,2,0,5,2400,2177,0,73.39999999999999,128.29999999999998,28.0,0.0,4.9,0.03,0.11,0.84,0,5,3,0,1,0
12,85.2,0,0,4,0,4,2,0,5,2100,2220,0,68.6,115.9,22.0,0.0,4.9,0.02,0.09,0.93,1,3,3,0,1,0
13,85.2,0,0,4,0,4,1,0,5,1487,2161,0,59.199999999999996,72.2,13.0,0.0,4.9,0.01,0.04,0.94,0,4,2,0,1,0
12,85.2,0,0,3,0,5,1,0,5,2393,1858,0,52.8,20.8,11.0,-0.1,4.8,0.0,0.01,1.14,1,4,1,0,1,0
12,85.4,0,0,3,0,3,1,0,5,3703,2057,0,54.2,10.399999999999999,11.0,-0.1,4.8,0.0,0.01,1.2,0,3,2,0,1,0
11,83.4,0,0,2,0,4,1,0,5,4046,2574,0,57.8,9.8,12.0,-0.1,4.8,0.01,0.01,1.4,1,3,1,0,1,0
9,83.4,0,0,1,0,5,2,0,5,4346,2907,0,53.0,13.400000000000002,15.0,-0.1,4.8,0.02,0.01,1.4,1,2,11,0,1,0
17,83.4,0,2,0,3,7,2,0,5,4556,2993,0,100.6,36.300000000000004,15.0,-0.1,4.8,0.02,0.05,1.45,0,3,3,0,1,0
18,83.4,0,2,1,3,6,2,0,5,20266,4395,0,104.6,47.1,4.0,0.0,4.8,0.01,0.05,1.18,1,1,3,0,1,0
20,88.0,0,2,2,3,4,1,0,5,94115,7461,0,109.2,56.50000000000001,6.0,0.0,4.8,0.02,0.05,1.04,1,5,1,0,1,0
19,87.2,0,2,2,3,5,2,0,5,168509,10181,0,107.2,69.0,5.0,0.0,4.8,0.01,0.05,0.79,0,3,2,0,1,0
20,87.2,0,2,2,3,5,1,0,5,169766,39325,0,115.4,68.2,4.0,0.0,4.8,0.01,0.05,0.9,1,2,1,0,1,0
10,87.2,0,0,2,0,5,2,0,5,171072,49997,0,92.0,45.7,13.0,0.0,4.8,0.02,0.02,0.75,0,3,2,0,1,0
9,84.0,0,0,1,0,6,2,0,5,154792,57312,0,75.4,39.599999999999994,14.0,0.0,4.8,0.02,0.03,0.86,0,3,3,0,1,0
9,84.0,0,0,0,1,7,2,0,5,80516,60229,0,81.4,42.400000000000006,13.0,0.0,4.8,0.03,0.03,0.95,1,2,6,0,1,0
14,86.8,0,1,0,2,6,1,0,5,6337,60166,0,107.0,42.0,19.0,0.0,4.8,0.03,0.14,1.0,0,5,2,0,1,0
14,86.8,0,1,0,2,6,1,0,5,5147,37259,0,104.80000000000001,39.5,17.0,0.0,4.8,0.02,0.14,0.95,1,5,2,0,1,0
15,86.8,0,1,0,2,5,0,0,5,4100,30747,0,93.0,69.3,10.0,0.0,4.8,0.01,0.14,1.22,0,4,2,0,1,0
15,90.0,0,1,1,2,4,1,0,5,4433,26482,0,97.2,67.8,13.0,0.0,4.8,0.02,0.16,1.08,1,4,2,0,1,0
14,87.6,0,1,2,1,3,2,0,5,3766,23916,0,88.0,56.0,12.0,0.0,4.8,0.01,0.16,1.04,0,4,2,0,1,0
10,87.6,0,0,2,0,3,2,0,5,2991,22100,0,65.8,41.6,13.0,0.0,4.8,0.02,0.04,1.05,1,2,2,0,1,0
10,87.4,0,0,2,0,4,2,0,5,3131,16294,0,63.2,45.900000000000006,15.0,0.0,4.8,0.02,0.04,0.92,0,3,2,0,1,0
10,87.4,0,0,2,0,4,2,0,5,2993,13273,0,51.8,18.8,13.0,0.0,4.8,0.02,0.04,0.7,1,1,3,0,1,0
11,87.4,0,0,2,0,4,1,0,5,2535,9415,0,61.400000000000006,20.400000000000002,11.0,0.0,4.8,0.01,0.02,0.84,0,4,2,0,1,0
3,77.0,0,0,0,0,4,1,0,1,325,1391,0,38.400000000000006,20.1,4.0,0.0,5.0,0.0,0.02,1.2,1,3,1,0,1,0
4,53.67,0,0,0,0,4,1,0,1,523,1543,0,38.400000000000006,20.1,4.0,0.0,5.0,0.0,0.02,0.81,1,4,3,0,1,0
7,62.75,0,0,1,0,4,1,0,2,677,1002,0,54.0,20.9,5.0,0.0,5.0,0.01,0.01,1.12,0,2,0,0,1,0
7,62.75,0,0,1,0,4,1,0,2,875,944,0,54.0,20.9,5.0,0.0,5.0,0.01,0.01,1.12,1,3,0,0,1,0
5,62.33,0,0,1,0,1,1,0,2,752,1022,0,35.2,5.5,5.0,0.0,5.0,0.02,0.0,0.91,0,1,0,0,1,0
4,48.5,0,0,1,0,0,0,0,1,670,1038,0,15.6,0.8,1.0,0.0,5.0,0.02,0.0,1.04,0,2,0,0,1,0
3,90.0,0,0,1,0,0,0,0,1,512,1000,0,15.6,0.8,1.0,0.0,5.0,0.04,0.0,2.05,1,3,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,361,904,0,0.0,0.0,0.0,-0.1,4.9,0.0,0.0,0.0,0,3,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,102,696,0,0.0,0.0,0.0,-0.1,4.9,0.0,0.0,0.0,1,3,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,98,487,0,0.0,0.0,0.0,-0.1,4.9,0.0,0.0,0.0,0,5,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,108,343,0,0.0,0.0,0.0,-0.1,4.9,0.0,0.0,0.0,1,3,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,91,270,0,0.0,0.0,0.0,-0.1,4.9,0.0,0.0,0.0,0,4,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,95,203,0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,1,4,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,92,184,0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0,3,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,120,171,0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,1,3,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,102,198,0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,1,2,0,0,1,0
0,0.0,0,0,0,0,0,0,0,0,89,174,0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0,3,1,0,1,0
1,12.0,0,0,0,0,0,0,0,0,96,165,0,1.2,0.0,0.0,0.0,4.9,0.0,0.0,0.06,1,1,6,0,1,0
7,46.5,0,1,1,0,0,0,0,1,559,201,0,35.6,50.9,21.0,0.0,4.9,0.02,0.27,0.17,1,5,2,0,1,0
9,59.67,0,1,1,0,2,0,0,2,1003,222,0,39.800000000000004,52.1,23.0,0.0,4.9,0.01,0.18,0.31,0,3,1,0,1,0
10,67.25,0,1,1,0,3,1,0,3,1524,339,0,60.8,78.2,23.0,0.0,4.9,0.01,0.15,0.66,1,2,1,0,1,0
11,69.8,0,1,1,0,5,2,0,4,1712,511,0,70.8,84.6,25.0,0.0,4.9,0.01,0.13,0.56,0,3,2,0,1,0
12,85.4,0,1,1,0,6,2,0,5,1816,685,0,73.4,100.5,29.0,0.0,4.9,0.02,0.13,0.84,0,3,2,0,1,0
8,87.2,0,0,0,0,7,2,0,5,1544,755,0,52.6,79.8,8.0,0.0,4.9,0.01,0.07,0.94,1,2,2,0,1,0
8,85.6,0,0,0,0,6,2,0,5,1221,850,0,62.599999999999994,85.69999999999999,6.0,0.0,4.9,0.01,0.07,0.99,0,5,2,0,1,0
9,83.0,0,0,0,0,6,1,0,5,744,873,0,47.199999999999996,69.7,6.0,0.0,4.9,0.01,0.07,0.9,1,5,1,0,1,0
9,72.0,0,0,0,0,4,0,0,4,590,773,0,38.199999999999996,63.3,4.0,0.0,4.9,0.01,0.06,0.97,0,4,3,0,1,0
10,72.0,0,0,1,0,3,0,0,4,537,665,0,48.800000000000004,57.099999999999994,18.0,0.0,4.9,0.03,0.06,0.78,1,4,2,0,1,0
10,72.0,0,0,1,0,4,0,0,4,403,654,0,53.0,47.4,18.0,0.0,4.9,0.03,0.04,1.04,0,4,2,0,1,0
10,74.4,0,0,1,0,4,0,0,4,331,561,0,54.2,43.1,18.0,0.0,4.9,0.03,0.04,1.05,1,2,2,0,1,0
10,77.0,0,0,1,0,5,0,0,4,450,441,0,66.80000000000001,52.900000000000006,18.0,0.0,4.9,0.03,0.05,0.96,0,3,2,0,1,0
11,90.0,0,0,1,0,6,0,0,5,500,465,0,78.0,58.0,18.0,0.0,4.9,0.03,0.06,1.02,1,1,2,0,1,0
10,90.0,0,0,1,0,6,1,0,5,557,456,0,76.6,66.8,28.0,0.0,4.9,0.06,0.07,1.15,0,4,2,0,1,0
8,64.4,0,0,0,0,10,0,0,4,3747,10063,0,47.599999999999994,88.7,62.0,0.0,5.4,0.16,0.1,1.42,1,3,4,0,1,0
10,56.6,0,1,0,0,8,0,0,3,4252,11455,0,40.2,74.7,30.0,-0.2,5.3,0.13,0.04,1.23,1,4,3,0,1,0
12,58.8,0,1,1,0,6,0,0,3,4193,9929,0,44.0,78.2,26.0,-0.2,5.3,0.02,0.05,1.23,0,2,3,0,1,0
13,58.8,0,1,2,0,3,0,0,3,4461,7734,0,35.4,33.4,28.0,-0.2,5.3,0.0,0.06,1.04,1,3,2,0,1,0
13,59.6,0,1,2,0,2,0,0,3,4804,5992,0,29.2,46.3,30.0,-0.1,5.3,0.01,0.07,0.98,0,1,1,0,1,0
13,59.4,0,1,2,0,2,0,0,3,7349,5253,0,23.0,36.3,33.0,-0.1,5.3,0.08,0.07,0.95,0,2,1,0,1,0
10,51.2,0,0,2,0,2,0,0,3,8671,5935,0,20.6,34.0,33.0,0.0,5.3,0.08,0.07,0.94,1,3,0,0,1,0
7,47.25,0,0,1,0,2,0,0,2,8088,7357,0,16.8,30.200000000000003,25.0,0.0,5.3,0.1,0.08,0.76,0,3,1,0,1,0
5,30.5,0,0,0,0,2,0,0,1,6421,7793,0,0.0,20.3,11.0,0.0,5.3,0.1,0.04,0.49,1,3,1,0,1,0
4,17.75,0,0,0,0,1,0,0,0,5641,7535,0,0.0,5.5,22.0,0.0,5.3,0.18,0.0,0.21,0,5,3,0,1,0
6,27.0,0,0,1,0,0,0,0,1,2776,7120,0,5.2,5.3,17.0,-0.1,5.2,0.1,0.0,0.4,1,3,3,0,1,0
8,44.25,0,0,2,0,0,0,0,2,1113,5483,0,18.0,6.3,34.0,-0.1,5.2,0.24,0.0,0.51,0,4,2,0,1,0
10,53.4,0,0,2,0,1,0,0,3,1250,3578,0,30.400000000000002,54.099999999999994,45.0,-0.1,5.2,0.21,0.04,0.82,1,4,1,0,1,0
10,57.8,0,0,2,0,2,0,0,4,2528,2943,0,31.400000000000002,60.3,51.0,-0.1,5.2,0.21,0.04,0.88,0,3,0,0,1,0
9,68.25,0,0,2,0,2,0,0,4,2703,3322,0,31.400000000000002,60.3,34.0,-0.1,5.2,0.16,0.05,1.1,1,3,1,0,1,0
7,66.5,0,0,1,0,3,0,0,4,2738,3424,0,34.2,74.69999999999999,34.0,0.0,5.2,0.16,0.13,1.13,1,2,0,0,1,0
4,64.33,0,0,0,0,3,0,0,3,2825,3358,0,21.4,73.69999999999999,17.0,0.0,5.2,0.03,0.17,1.24,0,3,0,0,1,0
2,51.5,0,0,0,0,2,0,0,2,3010,3344,0,9.0,25.9,6.0,0.0,5.2,0.0,0.16,0.82,1,1,1,0,1,0
2,30.0,0,0,0,0,1,0,0,1,4944,3541,0,11.2,14.7,7.0,0.0,5.2,0.02,0.15,0.63,1,5,2,0,1,0
4,41.67,0,0,0,0,2,0,0,1,7813,3174,0,22.6,32.2,18.0,0.0,5.2,0.05,0.13,0.57,0,3,2,0,1,0
5,52.33,0,0,0,0,2,0,0,1,8033,4085,0,24.599999999999998,33.6,22.0,0.0,5.2,0.05,0.05,0.74,1,2,5,0,1,0
10,61.75,0,1,0,0,4,0,0,2,8424,4343,0,39.0,78.9,48.0,0.0,5.2,0.16,0.08,0.66,0,3,2,0,1,0
12,67.4,0,1,0,0,5,0,0,3,8606,4470,0,46.400000000000006,121.4,55.0,0.0,5.2,0.15,0.08,0.82,0,3,10,0,1,0
21,85.0,1,1,0,3,6,0,0,4,6165,4241,0,88.60000000000001,154.7,69.0,0.0,5.2,0.15,0.15,0.97,1,2,2,0,1,0
21,87.6,1,1,0,3,6,0,0,5,12755,4518,0,91.00000000000001,168.49999999999997,74.0,0.0,5.2,0.14,0.17,1.04,0,5,2,0,1,0
21,83.2,1,1,0,3,6,0,0,5,13007,7603,0,88.4,166.7,74.0,0.0,5.2,0.15,0.18,0.95,1,5,6,0,1,0
22,82.4,1,1,0,4,5,0,0,5,13025,8635,0,90.20000000000002,140.2,50.0,0.0,5.2,0.05,0.2,1.21,0,4,3,0,1,0
